pillar,	day,	start,	length
2,	2016-11-18,	9:04:15,	7.898
2,	2016-11-18,	9:04:24,	3.542
2,	2016-11-18,	9:04:28,	9.743
2,	2016-11-18,	9:04:45,	0.157999999999
2,	2016-11-18,	9:04:46,	5.654
2,	2016-11-18,	9:04:56,	11.02
2,	2016-11-18,	9:07:08,	0.894999999997
2,	2016-11-18,	9:07:10,	45.023
2,	2016-11-18,	9:07:55,	21.255
2,	2016-11-18,	9:09:15,	0.156999999999
2,	2016-11-18,	9:09:15,	34.117
2,	2016-11-18,	9:09:50,	6.476
2,	2016-11-18,	9:09:56,	0.993999999999
2,	2016-11-18,	9:09:58,	0.159
2,	2016-11-18,	9:10:18,	9.276
2,	2016-11-18,	9:12:30,	0.453000000001
2,	2016-11-18,	9:12:30,	4.928
2,	2016-11-18,	9:12:53,	4.498
2,	2016-11-18,	9:14:04,	0.288999999997
2,	2016-11-18,	9:14:04,	0.457000000002
2,	2016-11-18,	9:14:05,	8.711
2,	2016-11-18,	9:14:14,	9.499
2,	2016-11-18,	9:14:23,	0.150000000001
2,	2016-11-18,	9:15:05,	1.221
2,	2016-11-18,	9:15:09,	20.428
2,	2016-11-18,	9:15:29,	0.189999999995
2,	2016-11-18,	9:15:31,	0.375
2,	2016-11-18,	9:15:32,	0.150999999998
2,	2016-11-18,	9:17:13,	29.402
2,	2016-11-18,	9:17:43,	29.637
2,	2016-11-18,	9:19:39,	0.762000000002
2,	2016-11-18,	9:19:40,	0.612999999998
2,	2016-11-18,	9:19:41,	12.064
2,	2016-11-18,	9:19:54,	0.201000000001
2,	2016-11-18,	9:19:54,	36.18
2,	2016-11-18,	9:20:30,	6.629
2,	2016-11-18,	9:22:04,	0.164000000004
2,	2016-11-18,	9:22:05,	6.4
2,	2016-11-18,	9:22:11,	0.160000000003
2,	2016-11-18,	9:22:34,	6.62
2,	2016-11-18,	9:22:41,	0.315000000002
2,	2016-11-18,	9:24:17,	2.483
2,	2016-11-18,	9:24:31,	0.146000000001
2,	2016-11-18,	9:24:32,	1.018
2,	2016-11-18,	9:24:33,	1.893
2,	2016-11-18,	9:24:37,	21.282
2,	2016-11-18,	9:25:01,	5.751
2,	2016-11-18,	9:25:07,	0.589999999997
2,	2016-11-18,	9:25:22,	11.063
2,	2016-11-18,	9:25:33,	0.144999999997
2,	2016-11-18,	9:25:36,	12.109
2,	2016-11-18,	9:26:27,	7.454
2,	2016-11-18,	9:27:22,	9.207
2,	2016-11-18,	9:28:16,	6.052
2,	2016-11-18,	9:29:02,	9.95
2,	2016-11-18,	9:30:14,	50.521
2,	2016-11-18,	9:31:04,	8.89
2,	2016-11-18,	9:31:28,	12.045
2,	2016-11-18,	9:31:41,	0.593999999997
2,	2016-11-18,	9:31:45,	10.015
2,	2016-11-18,	9:32:23,	4.787
2,	2016-11-18,	9:32:28,	13.77
2,	2016-11-18,	9:32:43,	0.589
2,	2016-11-18,	9:33:18,	1.949
2,	2016-11-18,	9:33:20,	22.095
2,	2016-11-18,	9:33:42,	1.016
2,	2016-11-18,	9:33:43,	24.13
2,	2016-11-18,	9:34:08,	0.305999999997
2,	2016-11-18,	9:34:08,	7.395
2,	2016-11-18,	9:34:17,	29.446
2,	2016-11-18,	9:34:47,	17.768
2,	2016-11-18,	9:35:42,	4.449
2,	2016-11-18,	9:35:50,	10.112
2,	2016-11-18,	9:36:13,	21.073
2,	2016-11-18,	9:36:36,	0.308000000005
2,	2016-11-18,	9:37:31,	7.821
2,	2016-11-18,	9:37:40,	0.146999999997
2,	2016-11-18,	9:37:51,	0.155000000006
2,	2016-11-18,	9:37:52,	0.942000000003
2,	2016-11-18,	9:40:03,	2.163
2,	2016-11-18,	9:40:06,	8.284
2,	2016-11-18,	9:40:16,	19.204
2,	2016-11-18,	9:40:55,	7.291
2,	2016-11-18,	9:41:03,	0.160000000003
2,	2016-11-18,	9:42:23,	10.931
2,	2016-11-18,	9:42:34,	0.148999999998
2,	2016-11-18,	9:43:05,	5.362
2,	2016-11-18,	9:43:11,	1.16
2,	2016-11-18,	9:43:12,	7.531
2,	2016-11-18,	9:43:41,	5.824
2,	2016-11-18,	9:43:57,	4.71
2,	2016-11-18,	9:44:10,	24.574
2,	2016-11-18,	9:44:47,	9.114
2,	2016-11-18,	9:44:56,	0.154000000002
2,	2016-11-18,	9:47:09,	6.946
2,	2016-11-18,	9:47:51,	7.405
2,	2016-11-18,	9:48:01,	0.156000000003
2,	2016-11-18,	9:48:08,	22.052
2,	2016-11-18,	9:48:31,	0.149999999994
2,	2016-11-18,	9:48:42,	17.352
2,	2016-11-18,	9:49:00,	0.304999999993
